Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kings College Guildford,7834628,146019.20,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Anston Greenlands Primary School,7834636,58179.29,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Forge Wood Primary School,7834644,41360.28,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Archbishop Lanfranc Academy,7834652,219903.94,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,New Valley Primary School,7834660,47011.10,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Edmund's Catholic School,7834664,193365.13,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Sir John Talbot's Technology College,7834670,252066.32,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Sir John Talbot's Technology College,7834678,29098.91,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kings Cross Academy ,7834682,109383.36,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Littleport & East Cambs Academy,7834688,135684.90,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Highfield Littleport Academy,7834694,100000.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Discovery Academy,7834698,75000.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Woodlands School,7834704,662594.23,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Woodlands School,7834706,68748.36,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kents Hill School ,7834720,38985.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ad Astra Infant School,7834726,72348.74,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Knowsley Lane Primary School,7834734,77856.76,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St. Mary Cray Primary Academy,7834740,79851.60,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,GEMS Didcot Primary Academy,7834746,86118.75,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Aureus Primary School,7834754,39994.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Aureus School,7834762,237585.08,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Paxton Academy Sports and Science,7834768,80204.68,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Thomas' Catholic Primary School, Sevenoaks",7834780,52929.15,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Widnes Academy,7834786,51746.63,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ketton Church of England Primary School,7834790,48148.64,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Margaret Clitherow Catholic Primary School,7834798,99306.48,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Whissendine Church of England Primary School,7834804,48119.58,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hilltop School,7834810,51666.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hilltop School,7834812,29166.66,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,THE BROMLEY-PENSNETT PRIMARY SCHOOL,7834818,91575.87,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Bartholomew's Primary Academy ,7834824,89577.27,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Leesons Primary School ,7834832,111585.65,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,West View Primary School,7834838,130177.41,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Cuxton Community Infant School ,7834852,43176.42,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Dartford Primary Academy,7834860,169647.22,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Glascote Academy,7834866,79051.59,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Chad's Church of England Primary School,7834874,56516.71,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Nether Alderley Primary School,7834880,29635.46,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Nicholas Church of England Primary School,7834888,37524.42,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Clee Hill Community Academy,7834894,33584.05,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Windhill21,7834902,117621.18,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Moretonhampstead Primary School,7834908,36693.29,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kelford School,7834914,70000.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Tintagel School,7834922,27506.18,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Andrew's CofE Primary School,7834928,109158.37,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Piper Hill High School,7834934,125833.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Piper Hill High School,7834936,32499.99,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St John's Primary Academy,7834940,128232.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Clenchwarton Community Primary School,7834944,53103.15,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Radford Primary School,7834952,70988.44,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ash Trees Academy,7834962,125000.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Water Lane Primary Academy,7834968,52479.57,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Elton Community Primary School,7834974,85659.72,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Broken Cross Primary Academy and Nursery,7834982,31776.21,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Finedon Mulso Church of England Junior School,7834990,53332.23,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Finedon Infant School,7834996,36997.75,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Wickham Market Primary School,7835004,41013.25,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Torfield School,7835010,69166.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Saxon Mount School,7835016,105833.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Roseberry Academy,7835022,63427.86,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Thrybergh Fullerton Church of England Primary Scho,7835036,41661.99,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Alverton Primary School,7835044,83026.73,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Abbotsweld Primary School,7835052,89387.46,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Broadstone Middle School,7835066,146566.21,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Luke's CofE Primary School,7835072,92236.93,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Trinity Croft CofE Junior and Infant School,7835080,48335.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Francis Catholic Primary School, South Ascot",7835088,57134.25,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Budbrooke Primary School,7835094,62950.77,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Darwen Vale High School,7835102,358009.97,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Holy Trinity CofE Primary Academy and Nursery,7835108,77405.34,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Latton Green Primary Academy,7835112,57438.97,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Longwood Primary Academy,7835122,103502.33,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Preston Primary School ,7835136,88479.57,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Cudham Church of England Primary School,7835144,27280.80,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Blackfield Primary School,7835152,148928.85,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Andrew's CofE Primary Academy,7835160,29302.95,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Axminster Community Primary Academy,7835180,57338.65,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Newlyn School,7835188,46352.97,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Queen Eleanor's Church of England School,7835204,101430.76,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Pensans Primary School,7835210,78718.05,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ryhall CofE Academy,7835218,46877.98,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Peter's CofE Aided Junior School,7835228,73629.30,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,William De Yaxley Church of England Academy,7835232,56439.03,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Mark's Church of England Primary School,7835240,116824.79,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ely St Mary's CofE Junior School,7835256,121310.04,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Town Junior School,7835270,62805.32,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Alt Academy,7835284,106120.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Oakwood Academy ,7835292,308308.14,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Oakwood Academy ,7835294,82556.61,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Brownmead Primary Academy,7835300,101884.07,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St. Joseph's Catholic Primary School, A Voluntary ",7835308,53218.40,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Silas Church of England Primary School,7835316,101696.23,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Silas Church of England Primary School,7835320,27390.19,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Chislehurst Church of England Primary,7835324,59290.06,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Grove Primary School,7835332,52272.11,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Forest Hall School,7835338,199889.57,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Holt Farm Junior School,7835344,87117.02,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Mark's CofE Junior School, Salisbury",7835350,94000.74,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Jubilee L.E.A.D. Academy,7835356,120290.66,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,All Saints Academy,7835362,28013.41,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Kennington Church of England Academy,7835370,94982.96,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Wulstan's Catholic Primary School,7835376,48777.55,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Leigh Beck Infant School and Nursery Academy,7835382,59736.06,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Lawrence Primary School,7835388,60887.39,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Michael's Church of England High School,7835394,257314.30,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,St Michael's Church of England High School,7835404,35903.85,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Mrs Ethelston's CofE Primary Academy,7835408,46789.53,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Cleobury Mortimer Primary School,7835414,64140.47,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"Our Lady of Hartley Catholic Primary School, Hartl",7835420,53102.36,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Exeter House Special School,7835426,91666.67,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Michael's Church of England Academy,7835434,67634.71,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Botolph's Church of England Primary School,7835444,122743.64,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Leiston Primary School,7835448,70847.44,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Stanwix School,7835454,112304.48,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Ambrose Catholic Primary,7835458,57700.22,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Peter's Church of England Middle School,7835464,74614.16,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Stokesay Primary School,7835472,38670.41,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Globe Primary Academy,7835480,142928.09,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Whitton Community Primary School,7835486,105740.64,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Helen's Primary School,7835494,124897.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Shorne Church of England Voluntary Controlled Prim,7835502,52962.92,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Three Peaks Primary Academy,7835506,113897.52,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Ellowes Hall Sports College,7835516,418814.70,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,ACADEMY AND FREE SCHOOLS SIXTH FORMS,Ellowes Hall Sports College,7835522,34339.73,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Francis Catholic Primary School,7835524,56759.49,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Valley Park Community School,7835532,126845.36,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,The Oaks Community Primary School,7835540,127850.77,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Hawes Down Infant School,7835548,131934.43,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Wyndham Park Infants' School,7835560,67205.59,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Rose Green Junior School,7835566,101292.64,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Carclaze Community Primary School,7835570,114109.73,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Mary Magdalene CofE Primary School,7835576,55924.27,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"English Martyrs Catholic Primary School, A Volunta",7835584,66381.57,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Courthill Infant School,7835588,89189.30,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Townlands Church of England Primary School,7835594,86893.58,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Peter and St Paul Church of England Voluntary C,7835600,38474.30,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Castle Hill School,7835606,80000.00,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,WHITFIELD VALLEY PRIMARY ACADEMY,7835612,128552.69,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Wickersley Northfield Primary School,7835616,115956.23,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Wyndcliffe Primary School,7835624,211669.83,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Baines' Endowed Primary School & Children's Centre,7835630,144675.94,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Mevagissey Community Primary School,7835638,35204.07,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,St Benedict's Catholic Primary School,7835642,54426.44,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,"St Joseph's Catholic Primary School, Northfleet",7835652,65290.98,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Deeplish Primary Academy,7835656,136270.57,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Whyteleafe Primary School,7835664,116912.79,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Holy Family and St Michael's Catholic Primary Scho,7835672,65027.71,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Silverdale Primary Academy,7835678,181277.91,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Gatehouse Primary Academy,7835686,101652.38,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Mildmay Junior School,7835692,90039.64,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Duke's Aldridge Academy,7835700,590759.55,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Duke's Aldridge Academy,7835702,30486.51,Funding payments to schools and other educational establishments
Department for Education,Education and Skills Funding Agency,01/06/2020,Grants expenditure,IFD EDUCATION FUNDING GROUP,Airedale Infant School,7835706,43331.66,Funding payments to schools and other educational establishments
