Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,SOLIHULL COLLEGE T/A SOLIHULL COLLEGE & UNI CENTRE,FCSAPP A600857-A,"130,691.51",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Professional Quality Management Services Ltd,FCSAPP A600858-A,"26,503.70",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,The National Logistics Academy Ltd,FCSAPP A600863-A,"77,447.83",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,University Centre Quayside Ltd (NIMIIS LTD),FCSAPP A600865-A,"46,233.52",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Paragon Education & Skills Ltd,FCSAPP A600866-A,"405,473.48",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Juice Talent Development Ltd,FCSAPP A600871-A,"26,894.10",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,PRIMARY GOAL LTD,FCSAPP A600872-A,"67,009.11",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Pier Technology Ltd,FCSAPP A600873-A,"36,049.89",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,HUGH BAIRD COLLEGE,FCSAPP A600874-A,"32,776.87",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,NORFOLK COUNTY COUNCIL,FCSAPP A600875-A,"33,566.11",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,HTFT Partnership Limited,FCSAPP A600876-A,"66,838.62",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Guard Business Solutions Limited,FCSAPP A600877-A,"29,874.70",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Hartlepool College of Further Education,FCSAPP A600878-A,"89,284.28",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Pareto Law Limited,FCSAPP A600879-A,"164,231.28",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Intelligencia Training Limited,FCSAPP A600881-A,"120,904.72",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,MIDDLESEX UNIVERSITY,FCSAPP A600884-A,"559,975.52",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,FITCH 7CITY LEARNING Ltd,FCSAPP A600889-A,"154,338.07",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Northern Powergrid (Yorkshire) Plc,FCSAPP A600896-A,"58,553.11",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,EDUCATION AND TRAINING SKILLS LTD,FCSAPP A600904-A,"33,378.10",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Lighthouse (Training and Development) Ltd,FCSAPP A600908-A,"77,611.50",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,FURNESS COLLEGE,FCSAPP A600910-A,"46,509.24",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,DIDAC LTD,FCSAPP A600913-A,"26,057.71",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Cogent SSC Limited,FCSAPP A600915-A,"45,977.25",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Eliesha Training Ltd,FCSAPP A600919-A,"28,335.49",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,KnowledgeBrief Limited,FCSAPP A600922-A,"85,360.55",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,The Bournemouth and Poole College,FCSAPP A600923-A,"164,619.27",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UNIVERSITY OF BIRMINGHAM,FCSAPP A600930-A,"268,266.31",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,ACACIA TRAINING LTD,FCSAPP A600931-A,"30,486.96",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,BOLTON COMMUNITY COLLEGE,FCSAPP A600932-A,"27,739.16",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Birmingham Metropolitan College,FCSAPP A600933-A,"164,627.46",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Crosby Management Training Ltd,FCSAPP A600936-A,"131,304.43",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Birmingham City University,FCSAPP A600937-A,"502,750.82",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,CAPELLA ASSOCIATES LTD,FCSAPP A600938-A,"88,480.78",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UMBRELLA TRAINING AND EMPLOYMENT SOLUTIONS LTD,FCSAPP A600941-A,"95,476.33",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,YEOVIL COLLEGE,FCSAPP A600948-A,"89,629.98",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Agincare Group Ltd,FCSAPP A600949-A,"32,272.01",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,BC ARCH LTD T/A ARCH APPRENTICES,FCSAPP A600950-A,"564,028.53",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Corndel Limited,FCSAPP A600952-A,"2,277,405.92",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,BPP Professional Education Ltd,FCSAPP A600954-A,"2,233,587.93",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,ARDEN UNIVERSITY LTD,FCSAPP A600955-A,"176,367.52",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,THE IT SKILLS MANAGEMENT COMPANY LIMITED,FCSAPP A600959-A,"56,736.60",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,CSM CONSULTING LIMITED,FCSAPP A600960-A,"32,696.08",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,CIPFA Business Limited,FCSAPP A600962-A,"339,713.00",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Bournemouth University,FCSAPP A600963-A,"76,505.79",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,cHRysos HR Solutions Ltd,FCSAPP A600965-A,"39,617.02",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,CALEX UK LIMITED,FCSAPP A600968-A,"53,640.06",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,ProVQ Limited,FCSAPP A600970-A,"40,379.36",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,IXION HOLDINGS (CONTRACTS) LTD,FCSAPP A600972-A,"140,790.21",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,SOUTH AND CITY COLLEGE BIRMINGHAM,FCSAPP A600974-A,"74,155.45",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,THE CITY OF LIVERPOOL COLLEGE,FCSAPP A600975-A,"27,905.62",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,ASSIST KNOWLEDGE DEVELOPMENT LIMITED,FCSAPP A600977-A,"64,603.08",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,CILEx Law School Limited,FCSAPP A600979-A,"50,901.12",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,COLLEGE OF ANIMAL WELFARE LTD,FCSAPP A600983-A,"194,806.41",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,WEYMOUTH COLLEGE,FCSAPP A600986-A,"28,886.96",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,EDGE HILL UNIVERSITY,FCSAPP A600987-A,"75,343.54",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,LOUGHBOROUGH UNIVERSITY,FCSAPP A600989-A,"88,505.74",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,SMART TRAINING AND RECRUITMENT LIMITED,FCSAPP A600990-A,"137,003.08",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,IPS INTERNATIONAL LTD,FCSAPP A600992-A,"53,511.82",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,WARWICKSHIRE COLLEGE GROUP,FCSAPP A600994-A,"140,730.58",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,EAST KENT COLLEGE,FCSAPP A600995-A,"58,786.80",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,QA LIMITED,FCSAPP A600996-A,"2,578,711.92",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,WALSALL COLLEGE CO ST PAULS STREET CAMPUS,FCSAPP A600999-A,"141,147.22",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,LOUGHBOROUGH COLLEGE,FCSAPP A601000-A,"118,748.60",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,York St John University,FCSAPP A601001-A,"153,538.41",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,WEST BERKSHIRE TRAINING CONSORTIUM,FCSAPP A601002-A,"26,242.97",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,WEST SUFFOLK COLLEGE,FCSAPP A601004-A,"184,114.58",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Watertrain Limited,FCSAPP A601005-A,"45,948.39",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Tiro Training Ltd,FCSAPP A601009-A,"104,378.07",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,WIRRAL METRO COLLEGE,FCSAPP A601013-A,"40,650.68",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,THE WKCIC GROUP T/A CAPITOL CITY COLLEGE GROUP,FCSAPP A601016-A,"189,464.38",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,WARRINGTON & VALE ROYAL COLLEGE,FCSAPP A601017-A,"35,378.94",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,WIGAN & LEIGH COLLEGE,FCSAPP A601022-A,"91,896.11",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,EAST SURREY COLLEGE,FCSAPP A601023-A,"61,947.13",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,YORK COLLEGE,FCSAPP A601024-A,"40,131.69",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,LONDON METRO UNIVERSITY,FCSAPP A601026-A,"33,104.87",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,VQ Solutions,FCSAPP A601027-A,"25,252.09",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,CITY COLLEGE PLYMOUTH,FCSAPP A601029-A,"149,780.01",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,WESTON COLLEGE,FCSAPP A601031-A,"238,422.54",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Valkyrie Support Services Ltd,FCSAPP A601034-A,"53,581.83",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,WEST NOTTINGHAMSHIRE COLLEGE,FCSAPP A601035-A,"79,478.24",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,HCUC,FCSAPP A601036-A,"46,474.62",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UNIVERSITY OF GREENWICH,FCSAPP A601038-A,"157,734.30",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,CAPTIVA LEARNING LIMITED,FCSAPP A601040-A,"515,892.79",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UNIVERSITY COLLEGE OF ESTATE MANAGEMENT,FCSAPP A601041-A,"591,356.50",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,University of Bedfordshire,FCSAPP A601042-A,"84,552.60",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UNIVERSITY COLLEGE NORTHAMPTON,FCSAPP A601043-A,"71,831.61",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,WELL Associates Ltd,FCSAPP A601045-A,"34,840.10",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UNIVERSITY OF SUNDERLAND,FCSAPP A601046-A,"357,787.52",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Training Assessment & Consultancy Services Ltd,FCSAPP A601048-A,"31,254.70",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,University of Suffolk Ltd,FCSAPP A601049-A,"113,852.02",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UTILITY & CONSTRUCTION TRAINING LIMITED,FCSAPP A601051-A,"43,061.78",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UNIVERSITY OF THE WEST OF ENGLAND BRISTOL,FCSAPP A601052-A,"649,993.67",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UNIVERSITY OF EXETER,FCSAPP A601053-A,"806,679.74",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UNIVERSITY OF PORTSMOUTH,FCSAPP A601054-A,"167,472.49",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UNIVERSITY OF HERTFORDSHIRE,FCSAPP A601056-A,"345,266.11",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,Training Event Safety Solutions Ltd,FCSAPP A601057-A,"46,406.33",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UNIVERSITY OF ESSEX,FCSAPP A601058-A,"115,964.05",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,University of Reading,FCSAPP A601059-A,"587,117.15",Current grants - Private Sector
Department for Education,Core,20/02/2023,Grants Expenditure,Apprenticeships,UNIVERSITY OF CENTRAL LANCASHIRE,FCSAPP A601060-A,"655,955.37",Current grants - Private Sector
