Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,MOREDON PRIMARY SCHOOL,22AYF0690117,"132,970.75 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Morehall Primary,22AYF0690974,"55,768.35 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moreton Christ Church CofE Primary School,22AYF0663551,"119,282.98 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moreton School,22AYF0659450,"419,588.52 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moreton School,22AYF0659452,"45,435.78 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moreton School,22AYF0659453,"29,397.16 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Moreton School,EUPS914322,"80,677.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moretonhampstead Primary School,22AYF0673680,"34,800.22 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Morgan's Vale and Woodfalls CofE Primary School,22AYF0674922,"33,861.96 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Morice Town Primary Academy,22AYF0678422,"69,543.95 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Morland C of E Primary,22AYF0681219,"133,276.84 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Morley Church of England Primary Academy,EUPS931727,"43,086.68 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,17/06/2022,Grants Expenditure,ESFA Funding Directorate,MORLEY COLLEGE LTD,ED212220210537912,"81,199.96 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,ESFA Funding Directorate,MORLEY COLLEGE LTD,FCSAEB A186143-A,"79,711.00 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Morley Meadow Primary,22AYF0692940,"59,117.17 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Morley Newlands Academy,22AYF0686386,"202,946.99 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Morley Newlands Academy,EUPS915345,"32,829.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Morley Place Academy,22AYF0665319,"98,521.80 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mornington Primary School,22AYF0666479,"95,356.80 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Morpeth Chantry Middle School,22AYF0689733,"196,115.13 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Morpeth Chantry Middle School,EUPS918188,"33,123.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Morpeth Newminster Middle School,22AYF0689735,"181,336.46 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Morpeth Newminster Middle School,EUPS918196,"29,866.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Morpeth Road Primary Academy,22AYF0693398,"130,649.54 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,17/06/2022,Grants Expenditure,ESFA Funding Directorate,MORTHYNG GROUP LTD,ED212220210538889,"207,722.58 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mosaic Jewish Primary School,22AYF0680455,"101,505.11 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moseley Park,22AYF0663259,"482,387.37 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moseley Park,22AYF0663261,"50,620.54 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Moseley Park,EUPS914319,"83,512.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mossbourne Community Academy,22AYF0687773,"730,021.07 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mossbourne Community Academy,22AYF0687776,"185,138.75 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Mossbourne Community Academy,EUPS913012,"116,147.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mossbourne Parkside Academy,22AYF0687780,"196,852.41 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Mossbourne Parkside Academy,EUPS913006,"28,503.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mossbourne Riverside Academy,22AYF0687783,"224,602.61 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Mossbourne Riverside Academy,EUPS913000,"29,068.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mossbourne Victoria Park Academy,22AYF0687787,"563,581.07 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Mossbourne Victoria Park Academy,EUPS913008,"83,375.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mossley CofE Primary School,22AYF0687791,"126,307.83 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Motcombe CofE VA Primary School,22AYF0679943,"54,714.95 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mottingham Primary School,22AYF0666800,"119,238.71 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mottram St Andrew Primary Academy,22AYF0674847,"48,079.84 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moulsecoomb Primary School,22AYF0694382,"83,563.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moulsham High School,22AYF0662245,"582,749.07 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moulsham High School,22AYF0662247,"96,318.83 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Moulsham High School,EUPS916015,"94,567.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,MOULSHAM INFANT SCHOOL,22AYF0674850,"80,535.14 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moulsham Junior School,22AYF0674853,"198,055.51 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moulsham Junior School,22AYF0674854,"40,552.73 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Moulsham Junior School,EUPS922239,"33,201.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,17/06/2022,Grants Expenditure,ESFA Funding Directorate,MOULTON COLLEGE,ED212220210537906,"1,050,670.12 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,17/06/2022,Grants Expenditure,ESFA Funding Directorate,MOULTON COLLEGE,ED212220210537907,"63,360.00 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,ESFA Funding Directorate,MOULTON COLLEGE,FCSAEB A186138-A,"85,350.00 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moulton School and Science College,22AYF0674856,"507,922.86 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Moulton School and Science College,22AYF0674858,"57,362.55 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Moulton School and Science College,EUPS919245,"83,509.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount C of E Primary School,22AYF0694418,"71,506.83 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Carmel RC Primary School,22AYF0694549,"152,825.39 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Charles School,22AYF0664642,"137,216.69 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Grace School,22AYF0674862,"234,505.90 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Grace School,22AYF0674864,"36,545.35 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Grace School,EUPS917729,"37,514.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Hawke Academy,22AYF0660108,"82,416.08 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Pellon Primary Academy,22AYF0675576,"129,073.84 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Pleasant Lane Primary School,22AYF0680826,"85,491.30 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Pleasant Primary School,22AYF0673643,"85,336.17 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Pleasant Primary School,22AYF0679806,"97,514.11 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Street Academy,22AYF0659610,"83,643.98 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Street Primary School,22AYF0672930,"55,860.51 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mount Wise Community Primary School,22AYF0672925,"94,629.10 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mountbatten Primary School,22AYF0691973,"108,235.26 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mountfield Primary School,22AYF0680219,"71,586.53 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,MOUNTFIELDS LODGE SCHOOL,22AYF0674868,"153,521.05 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mountford Manor Primary School,22AYF0690120,"67,220.59 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mountnessing CofE Primary School,22AYF0674549,"37,816.73 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mounts Bay Academy,22AYF0672744,"454,749.49 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Mounts Bay Academy,EUPS917420,"70,860.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mousehold Infant & Nursery School,22AYF0671140,"72,345.52 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mousehole Primary School,22AYF0690778,"32,790.62 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mowden Infants' School,22AYF0668104,"70,692.50 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mowden Junior School,22AYF0668107,"105,087.89 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mowmacre Hill Primary School,22AYF0665882,"141,565.39 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,MR P HYETT  FINANCIAL SVS,FCSAPP A492254-A,"55,082.53 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,MR P HYETT  FINANCIAL SVS,FCSAPP A492258-A,"480,079.93 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/06/2022,Grants Expenditure,Apprenticeships,MR P HYETT  FINANCIAL SVS,FCSAPP A500029-A,"33,987.24 ",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mrs Ethelston's CofE Primary Academy,22AYF0658816,"50,369.21 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mulberry Academy Shoreditch,22AYF0674888,"499,499.17 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mulberry Academy Shoreditch,22AYF0674890,"84,143.05 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mulberry Academy Shoreditch,22AYF0674891,"168,029.33 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Mulberry Academy Shoreditch,EUPS913135,"100,167.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mulberry Park Educate Together Primary,22AYF0666755,"37,024.10 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mulberry School for Girls,22AYF0674897,"670,628.94 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mulberry School for Girls,22AYF0674898,"37,962.47 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mulberry School for Girls,22AYF0674899,"78,491.78 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mulberry School for Girls,22AYF0674900,"170,564.06 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/06/2022,Grants Expenditure,ESFA Funding Directorate,Mulberry School for Girls,EUPS913132,"129,410.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mulberry UTC,22AYF0674906,"43,586.48 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/06/2022,Grants Expenditure,ESFA Funding Directorate,Mulberry UTC,22AYF0674909,"155,836.25 ",Current grants - Academy Trust,,,,,,,,,
