Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,Core,14/03/2022,Other Goods & Services,Digital and Technology,ENGINE GROUP LTD,CORE-PINV-033805,"42,228.00",Professional Services,,,,,,,,,
Department for Education,Core,18/03/2022,Staff - Temporary Staff,Digital and Technology,ENGINE PARTNERS UK LLP THE ENGINE GROUP LTD,CORE-PINV-033787,"32,833.60",Short term & agency staff,,,,,,,,,
Department for Education,Core,08/03/2022,Other Goods & Services,Digital and Technology,NASEN,CORE-PINV-033663,"42,733.20",Professional Services,,,,,,,,,
Department for Education,Core,24/03/2022,Other Goods & Services,Digital and Technology,NASEN,CORE-PINV-034792,"36,000.00",Professional Services,,,,,,,,,
Department for Education,Core,25/03/2022,Grants Expenditure,Digital and Technology,Peterborough Diocese Education Trust,CUPS0042201,"29,000.00",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,18/03/2022,Staff - Temporary Staff,Digital and Technology,Actica Consulting Ltd,CORE-PINV-034389,"40,800.00",Short term & agency staff,,,,,,,,,
Department for Education,Core,11/03/2022,IS/IT,Digital and Technology,COMPUTACENTER PLC,CORE-PINV-033708,"1,257,278.65",End User Software & Hardware,,,,,,,,,
Department for Education,Core,03/03/2022,Other Goods & Services,Digital and Technology,ESCAL INSTITUTE OF ADVANCED TECHNOLOGIES INC,CUPS0040412,"51,899.75",Professional Services,,,,,,,,,
Department for Education,Core,22/03/2022,Other Goods & Services,Digital and Technology,Fidus Information Security Limited,CORE-PINV-033470,"53,808.00",Professional Services,,,,,,,,,
Department for Education,Core,07/03/2022,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-033566,"142,554.26",End User Software & Hardware,,,,,,,,,
Department for Education,Core,07/03/2022,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-033563,"77,455.01",End User Software & Hardware,,,,,,,,,
Department for Education,Core,07/03/2022,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-033561,"31,435.13",End User Software & Hardware,,,,,,,,,
Department for Education,Core,28/03/2022,IS/IT,Digital and Technology,COMPUTACENTER PLC,CORE-PINV-034879,"29,610.90",ICT repair & maintenance,,,,,,,,,
Department for Education,Core,07/03/2022,IS/IT,Digital and Technology,Bytes Software Services Ltd,CORE-PINV-033562,"892,495.20",ICT Hardware,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",ALL SOULS CE PRIMARY SCHOOL,CORE-MAIN-031265,"136,221.30",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",BLACKPOOL BOROUGH COUNCIL,CUPS0040468,"94,582.42",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",Childer Thornton Primary School,CUPS0040452,"75,459.87",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",CUMBRIA COUNTY COUNCIL,CUPS0040463,"40,182.91",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",Flying High Trust,CUPS0040476,"34,519.19",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",Ilsham Church of England Academy,CUPS0040454,"134,796.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",Jerry Clay Academy,CUPS0040455,"80,412.63",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",Lacey Green Primary Academy,CUPS0040458,"123,533.00",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",LEARNING UNLIMITED TEACHING SCHOOL ALLIANCE,CUPS0040470,"116,068.53",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",LIGHTHOUSE SCHOOLS PARTNERSHIP ST PETERS TEACHING SCHOOL,CUPS0040472,"98,330.00",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",LITTLE SUTTON PRIMARY SCHOOL,CUPS0040473,"106,506.00",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",MANGOTSFIELD CE PRIMARY SCHOOL,CUPS0040460,"72,915.03",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",MYLAND PRIMARY SCHOOL,CUPS0040461,"76,342.42",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",NEW WAVE FEDERATION,CUPS0040462,"120,179.33",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",OUTWOOD GRANGE SERVICES LTD,CUPS0040464,"86,408.95",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",Ramsbury English Hub,CUPS0040465,"54,454.82",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",Springhill Catholic Primary School,CUPS0040466,"82,687.48",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",St John Bosco Catholic Academy,CUPS0040467,"72,290.67",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",St. Michael's C of E Primary School,CUPS0040469,"133,634.33",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",St. Michael's C of E Primary School,CORE-MAIN-031268,"137,340.00",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",WANDLE TEACHING SCHOOL ALLIANCE,CORE-MAIN-031267,"103,335.72",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",West London Free School Primary,CUPS0040457,"76,998.58",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",Westclyst Community Primary School,CUPS0040453,"99,176.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",WHITEKNIGHTS PRIMARY SCHOOL,CUPS0040474,"99,190.40",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,"School Curriculum, Pastoral Care and Safeguarding",Witham St Hughs Academy,CUPS0040475,"132,420.24",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,03/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),The Reach Foundation,CORE-MAIN-030365,"90,179.52",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),The Reach Foundation,CORE-MAIN-031269,"168,382.33",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),BLACKPOOL BOROUGH COUNCIL,CORE-MAIN-031274,"145,566.65",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),Flying High Trust,CORE-MAIN-031284,"145,566.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),Jerry Clay Academy,CORE-MAIN-031283,"145,566.73",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),Lacey Green Primary Academy,CORE-MAIN-031282,"145,566.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),LIGHTHOUSE SCHOOLS PARTNERSHIP ST PETERS TEACHING SCHOOL,CORE-MAIN-031271,"145,566.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),LITTLE SUTTON PRIMARY SCHOOL,CORE-MAIN-031280,"145,566.65",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),MANGOTSFIELD CE PRIMARY SCHOOL,CORE-MAIN-031279,"145,566.65",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),NEW VISION TRUST,CORE-MAIN-031278,"145,566.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),NEW WAVE FEDERATION,CORE-MAIN-031277,"145,566.73",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),OUTWOOD GRANGE SERVICES LTD,CORE-MAIN-031276,"145,566.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),ROADE PRIMARY SCHOOL,CORE-MAIN-031275,"145,566.65",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),St. Michael's C of E Primary School,CORE-MAIN-031285,"145,566.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),THE EDUCATION ENDOWMENT FOUNDATION,CORE-MAIN-031270,"5,765,340.00",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),Whiston Worry Goose Junior and Infant School,CORE-MAIN-031281,"145,566.74",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),WHITEKNIGHTS PRIMARY SCHOOL,CORE-MAIN-031273,"145,566.65",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Education Recovery Directorate (CRSR),Witham St Hughs Academy,CORE-MAIN-031272,"145,566.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,22/03/2022,Other Goods & Services,Children's Social Care - Improvement and Learning,JOHN HARRIS CONSULTING LTD,CORE-PINV-034377,"63,050.00",Research & Evaluation,,,,,,,,,
Department for Education,Core,24/03/2022,Other Goods & Services,Children's Social Care - Improvement and Learning,UNIVERSITY OF EAST ANGLIA,CORE-PINV-034721,"64,350.00",Research & Evaluation,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,COVENTRY CITY COUNCIL,CUPS0041739,"1,326,796.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,EARLY INTERVENTION FOUNDATION,CORE-MAIN-031287,"232,404.00",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,EARLY INTERVENTION FOUNDATION,CORE-MAIN-031288,"200,114.00",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,31/03/2022,Other Goods & Services,Children's Social Care - Improvement and Learning,ECORYS UK LTD,CORE-PINV-035085,"47,962.08",Research & Evaluation,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,HERTFORDSHIRE COUNTY COUNCIL,CORE-MAIN-031291,"84,000.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,LANCASHIRE COUNTY COUNCIL,CORE-MAIN-031299,"733,933.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,29/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,Mayor's Office for Policing & Crime,CUPS0043185,"-234,487.00",Current grants,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,MAYORS OFFICE FOR POLICING AND CRIME,CORE-MAIN-029067,"234,487.00",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,14/03/2022,Other Goods & Services,Children's Social Care - Improvement and Learning,MUTUAL VENTURES LTD,CORE-PINV-033958,"103,896.00",Professional Services,,,,,,,,,
Department for Education,Core,14/03/2022,Other Goods & Services,Children's Social Care - Improvement and Learning,MUTUAL VENTURES LTD,CORE-PINV-034077,"80,556.00",Professional Services,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,Newcastle upon Tyne City Council,CORE-MAIN-031298,"775,000.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,NORFOLK COUNTY COUNCIL,CORE-MAIN-031295,"986,228.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,NORTH YORKSHIRE COUNTY COUNCIL,CORE-MAIN-031292,"950,803.19",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,ROCHDALE BOROUGH COUNCIL,CORE-MAIN-031294,"262,500.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,Sefton Metropolitan Borough Council,CORE-MAIN-031301,"447,907.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,Swindon Borough Council,CORE-MAIN-031303,"677,502.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,Telford and Wrekin Council,CORE-MAIN-031296,"250,000.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,WALSALL METRO BOROUGH COUNCIL,CORE-MAIN-031297,"231,935.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,Wandsworth Borough Council,CORE-MAIN-031293,"783,075.50",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,WARRINGTON BOROUGH COUNCIL,CORE-MAIN-031300,"381,501.23",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,WARWICKSHIRE COUNTY COUNCIL,CORE-MAIN-031302,"972,109.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,11/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,What Works for Children's Social Care,CUPS0040614,"2,473,884.00",Current grants - Private Sector,,,,,,,,,
Department for Education,Core,14/03/2022,Other Goods & Services,Children's Social Care - Improvement and Learning,What Works for Children's Social Care,CORE-PINV-033964,"1,301.26",Research & Evaluation,,,,,,,,,
Department for Education,Core,14/03/2022,Other Goods & Services,Children's Social Care - Improvement and Learning,What Works for Children's Social Care,CORE-PINV-033964,"43,000.00",Research & Evaluation,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,Bournemouth Christchurch and Poole Council,CUPS0041751,"-425,000.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,Bournemouth Christchurch and Poole Council,CUPS0041751,"425,000.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,31/03/2022,Grants Expenditure,Children's Social Care - Improvement and Learning,Bournemouth Christchurch and Poole Council,CUPS0041796,"425,000.00",Current grants - Local Government,,,,,,,,,
